4PP,Woonplaats,Alternatieve schrijfwijzen,Gemeente,Provincie,Netnummer,Latitude,Longitude,Soort
9258,Jistrum,,Tytsjerksteradiel,Friesland,0512,53.21300000,6.06353000,Adres
9260,Eastermar,Oostermeer,Tytsjerksteradiel,Friesland,0512,53.17819000,6.06822000,Postbus
9261,Eastermar,Oostermeer,Tytsjerksteradiel,Friesland,0512,53.17819000,6.06822000,Adres
9262,Sumar,,Tytsjerksteradiel,Friesland,0511,53.17253000,6.00457000,Adres
9263,Garyp,,Tytsjerksteradiel,Friesland,0511,53.16666670,5.96666670,Adres
9264,Earnewâld,Eernewoude,Tytsjerksteradiel,Friesland,0511,53.13121000,5.94211000,Adres
9265,Suwâld,Suwald;Suawoude,Tytsjerksteradiel,Friesland,0511,53.18065000,5.92280000,Adres
9269,Feanwâlden,Veenwouden,Dantumadiel,Friesland,0511,53.23333300,6.00000000,Adres + Postbus
9270,De Westereen,Zwaagwesteinde,Dantumadiel,Friesland,0511,53.26666700,6.05000000,Postbus
9271,De Westereen,Zwaagwesteinde,Dantumadiel,Friesland,0511,53.26666700,6.05000000,Adres
9280,Harkema,,Achtkarspelen,Friesland,0512,53.18333300,6.13333300,Postbus
9281,Harkema,,Achtkarspelen,Friesland,0512,53.18333300,6.13333300,Adres
9283,Surhuizum,,Achtkarspelen,Friesland,0512,53.20000000,6.18333300,Adres
9284,Augustinusga,,Achtkarspelen,Friesland,0512,53.21666700,6.16666700,Adres
9285,Buitenpost,,Achtkarspelen,Friesland,0511,53.25000000,6.15000000,Adres + Postbus
9286,Twijzel,TWYZEL,Achtkarspelen,Friesland,0511,53.23333300,6.10000000,Adres
9287,Twijzelerheide,TWYZELERHEIDE,Achtkarspelen,Friesland,0511,53.25000000,6.05000000,Adres
9288,Kootstertille,,Achtkarspelen,Friesland,0512,53.21666700,6.10000000,Adres + Postbus
9289,Drogeham,,Achtkarspelen,Friesland,0512,53.20000000,6.11666700,Adres + Postbus
9290,Kollum,,Kollumerland en Nieuwkruisland,Friesland,0511,53.28333300,6.15000000,Postbus
9291,Kollum,,Kollumerland en Nieuwkruisland,Friesland,0511,53.28333300,6.15000000,Adres
9292,Augsbuurt,,Kollumerland en Nieuwkruisland,Friesland,0511,53.26666700,6.16666700,Adres
9293,Kollumerpomp,,Kollumerland en Nieuwkruisland,Friesland,0511,53.30000000,6.20000000,Adres
9294,Oudwoude,,Kollumerland en Nieuwkruisland,Friesland,0511,53.28333300,6.11666700,Adres
9295,Westergeest,,Kollumerland en Nieuwkruisland,Friesland,0511,53.30000000,6.08333300,Adres
9296,Triemen,,Kollumerland en Nieuwkruisland,Friesland,0511,53.28333300,6.10000000,Adres
9297,Veenklooster,,Kollumerland en Nieuwkruisland,Friesland,0511,53.26666700,6.10000000,Adres
9298,Kollumerzwaag,,Kollumerland en Nieuwkruisland,Friesland,0511,53.26666700,6.06666700,Adres + Postbus
9299,Zwagerbosch,,Kollumerland en Nieuwkruisland,Friesland,0511,53.23333300,6.05000000,Adres
9300,Roden,,Noordenveld,Drenthe,050,53.13333300,6.43333300,Postbus
9301,Roden,,Noordenveld,Drenthe,050,53.13333300,6.43333300,Adres
9302,Roden,,Noordenveld,Drenthe,050,53.13333300,6.43333300,Adres
9304,Lieveren,,Noordenveld,Drenthe,050,53.11666700,6.46666700,Adres
9305,Roderesch,,Noordenveld,Drenthe,050,53.11666700,6.41666700,Adres
9306,Alteveer,,Noordenveld,Drenthe,050,52.68666667,6.48000000,Adres
9307,Steenbergen,,Noordenveld,Drenthe,0592,53.10000000,6.41666700,Adres
9311,Nieuw-Roden,NIEUW RODEN,Noordenveld,Drenthe,050,53.13333300,6.40000000,Adres
9312,Nietap,,Noordenveld,Drenthe,0594,53.16666700,6.40000000,Adres
9313,Leutingewolde,,Noordenveld,Drenthe,050,53.15000000,6.43333300,Adres
9314,Foxwolde,,Noordenveld,Drenthe,050,53.15000000,6.45000000,Adres
9315,Roderwolde,,Noordenveld,Drenthe,050,53.16666700,6.46666700,Adres
9320,Peize,,Noordenveld,Drenthe,050,53.15000000,6.50000000,Postbus
9321,Peize,,Noordenveld,Drenthe,050,53.15000000,6.50000000,Adres
9330,Norg,,Noordenveld,Drenthe,0592,53.06666700,6.46666700,Postbus
9331,Norg,,Noordenveld,Drenthe,0592,53.06666700,6.46666700,Adres
9333,Langelo,,Noordenveld,Drenthe,0592,53.10000000,6.45000000,Adres
9334,Peest,,Noordenveld,Drenthe,0592,53.06666700,6.50000000,Adres
9335,Zuidvelde,,Noordenveld,Drenthe,0592,53.05000000,6.46666700,Adres
9336,Huis ter Heide,,Noordenveld,Drenthe,0592,53.01666700,6.48333300,Adres
9337,Westervelde,,Noordenveld,Drenthe,0592,53.05000000,6.43333300,Adres
9341,Veenhuizen,,Noordenveld,Drenthe,0592,53.05000000,6.40000000,Adres
9342,Een,,Noordenveld,Drenthe,0592,53.06666700,6.40000000,Adres
9343,Een West,,Noordenveld,Drenthe,0516,53.08333330,6.33333330,Adres
9350,Leek,,Leek,Groningen,0594,53.16666700,6.38333300,Postbus
9351,Leek,,Leek,Groningen,0594,53.16666700,6.38333300,Adres
9354,Zevenhuizen,,Leek,Groningen,0594,53.25000000,6.66666700,Adres
9355,Midwolde,,Leek,Groningen,0594,53.18333300,6.40000000,Adres
9356,Tolbert,,Leek,Groningen,0594,53.16666700,6.36666700,Adres + Postbus
9359,Boerakker,,Marum,Groningen,0594,53.18333300,6.33333300,Adres
9361,Boerakker,,Marum,Groningen,0594,53.18333300,6.33333300,Adres
9362,Boerakker,,Marum,Groningen,0594,53.18333300,6.33333300,Adres
9363,Marum,,Marum,Groningen,0594,53.15000000,6.26666700,Adres + Postbus
9364,Nuis,,Marum,Groningen,0594,53.15000000,6.30000000,Adres
9365,Niebert,,Marum,Groningen,0594,53.16666700,6.33333300,Adres + Postbus
9366,Jonkersvaart,,Marum,Groningen,0594,53.12920000,6.29860000,Adres
9367,De Wilp,,Marum,Groningen,0594,53.11836111,6.25588889,Adres + Postbus
9400,Assen,,Assen,Drenthe,0592,53.00000000,6.55000000,Postbus
9401,Assen,,Assen,Drenthe,0592,53.00000000,6.55000000,Adres
9402,Assen,,Assen,Drenthe,0592,53.00000000,6.55000000,Adres
9403,Assen,,Assen,Drenthe,0592,53.00000000,6.55000000,Adres
9404,Assen,,Assen,Drenthe,0592,53.00000000,6.55000000,Adres
9405,Assen,,Assen,Drenthe,0592,53.00000000,6.55000000,Adres
9406,Assen,,Assen,Drenthe,0592,53.00000000,6.55000000,Adres
9407,Assen,,Assen,Drenthe,0592,53.00000000,6.55000000,Adres
9408,Assen,,Assen,Drenthe,0592,53.00000000,6.55000000,Adres
9409,Loon,,Assen,Drenthe,0592,53.01330000,6.61250000,Adres
9410,Beilen,,Midden-Drenthe,Drenthe,0593,52.86666700,6.51666700,Postbus
9411,Beilen,,Midden-Drenthe,Drenthe,0593,52.86666700,6.51666700,Adres + Postbus
9412,Beilen,,Midden-Drenthe,Drenthe,0593,52.86666700,6.51666700,Adres
9413,Beilen,,Midden-Drenthe,Drenthe,0593,52.86666700,6.51666700,Adres
9414,Hooghalen,,Midden-Drenthe,Drenthe,0593,52.91666700,6.55000000,Adres
9415,Hijken,HYKEN,Midden-Drenthe,Drenthe,0593,52.90000000,6.50000000,Adres
9416,Oranje,,Midden-Drenthe,Drenthe,0592,52.91666700,6.45000000,Adres
9417,Spier,,Midden-Drenthe,Drenthe,0593,52.81666700,6.46666700,Adres
9418,Wijster,WYSTER,Midden-Drenthe,Drenthe,0593,52.81666700,6.51666700,Adres
9419,Drijber,DRYBER,Midden-Drenthe,Drenthe,0593,52.78333300,6.53333300,Adres
9420,Bovensmilde,,Midden-Drenthe,Drenthe,0592,52.98333300,6.48333300,Postbus
9421,Bovensmilde,,Midden-Drenthe,Drenthe,0592,52.98333300,6.48333300,Adres
9422,Smilde,,Midden-Drenthe,Drenthe,0592,52.95000000,6.45000000,Adres + Postbus
9423,Hoogersmilde,,Midden-Drenthe,Drenthe,0592,52.90000000,6.40000000,Adres
9430,Westerbork,,Midden-Drenthe,Drenthe,0593,52.85000000,6.60000000,Postbus
9431,Westerbork,,Midden-Drenthe,Drenthe,0593,52.85000000,6.60000000,Adres
9432,Zuidveld,,Midden-Drenthe,Drenthe,0593,52.93333300,7.15000000,Adres
9433,Zwiggelte,,Midden-Drenthe,Drenthe,0593,52.86666700,6.58333300,Adres
9434,Eursinge,,Midden-Drenthe,Drenthe,0593,52.83750000,6.60690000,Adres
9435,Bruntinge,,Midden-Drenthe,Drenthe,0593,52.81666700,6.58333300,Adres
9436,Mantinge,,Midden-Drenthe,Drenthe,0593,52.80000000,6.61666700,Adres
9437,Balinge,,Midden-Drenthe,Drenthe,0593,52.81666700,6.65000000,Adres
9438,Garminge,,Midden-Drenthe,Drenthe,0593,52.81666700,6.63333300,Adres
9439,Witteveen,,Midden-Drenthe,Drenthe,0593,52.81330000,6.66110000,Adres
9441,Orvelte,,Midden-Drenthe,Drenthe,0593,52.85000000,6.66666700,Adres
9442,Elp,,Midden-Drenthe,Drenthe,0593,52.88333300,6.65000000,Adres
9443,Schoonloo,,Aa en Hunze,Drenthe,0592,52.90000000,6.70000000,Adres
9444,Grolloo,,Aa en Hunze,Drenthe,0592,52.93333300,6.66666700,Adres
9445,Vredenheim,,Aa en Hunze,Drenthe,0592,52.95000000,6.65000000,Adres
9446,Amen,,Aa en Hunze,Drenthe,0592,52.93333300,6.61666700,Adres
9447,Papenvoort,,Aa en Hunze,Drenthe,0592,52.95250000,6.70280000,Adres
9448,Marwijksoord,MARWYKSOORD,Aa en Hunze,Drenthe,0592,52.96666700,6.66666700,Adres
9449,Nooitgedacht,,Aa en Hunze,Drenthe,0592,52.96830000,6.66250000,Adres
9451,Rolde,,Aa en Hunze,Drenthe,0592,52.98333300,6.65000000,Adres
9452,Nijlande,NYLANDE,Aa en Hunze,Drenthe,0592,52.96666700,6.63333300,Adres
9453,Eldersloo,,Aa en Hunze,Drenthe,0592,52.96666700,6.61666700,Adres
9454,Ekehaar,,Aa en Hunze,Drenthe,0592,52.95000000,6.60000000,Adres
9455,Geelbroek,,Aa en Hunze,Drenthe,0592,52.95000000,6.56666700,Onbekend
9456,Eleveld,,Aa en Hunze,Drenthe,0592,52.95000000,6.58333300,Adres
9457,Deurze,,Aa en Hunze,Drenthe,0592,52.98333300,6.60000000,Adres
9458,Balloo,,Aa en Hunze,Drenthe,0592,53.00000000,6.63333300,Adres
9459,Balloërveld,BALLOERVELD,Aa en Hunze,Drenthe,0592,53.02385000,6.63893000,Adres
9460,Gieten,,Aa en Hunze,Drenthe,0592,53.01666700,6.76666700,Postbus
9461,Gieten,,Aa en Hunze,Drenthe,0592,53.01666700,6.76666700,Adres
9462,Gasselte,,Aa en Hunze,Drenthe,0599,52.96666700,6.78333300,Adres
9463,Eext,,Aa en Hunze,Drenthe,0592,53.01666700,6.73333300,Adres
9464,Eexterzandvoort,,Aa en Hunze,Drenthe,0598,53.03333300,6.78333300,Adres
9465,Anderen,,Aa en Hunze,Drenthe,0592,53.00000000,6.68333300,Adres
9466,Gasteren,,Aa en Hunze,Drenthe,0592,53.03333300,6.66666700,Adres
9467,Anloo,,Aa en Hunze,Drenthe,0592,53.05000000,6.70000000,Adres
9468,Annen,,Aa en Hunze,Drenthe,0592,53.06666700,6.73333300,Adres + Postbus
9469,Schipborg,,Aa en Hunze,Drenthe,050,53.06666700,6.66666700,Adres
9470,Zuidlaren,,Tynaarlo,Drenthe,050,53.10000000,6.68333300,Adres + Postbus
